direction,signal_date,entry_date,exit_date,exit_reason,holding_bars,entry_equity,entry_gross_notional,gross_pnl,borrow_cost,trading_cost,net_pnl,return_on_equity,is_open,fold
1,2022-10-03,2022-10-04,2022-10-10,stop,4,100000.0,100000.0,-6393.983593914445,1.4947048157480558,95.94273422473466,-6491.421032954928,-0.06491421032954928,False,0
1,2023-01-30,2023-01-31,2023-02-03,exit,3,93508.57896704508,93508.57896704508,6363.33540003327,1.092663138333787,97.30262329705279,6264.940113597884,0.0669985597343514,False,0
1,2023-10-11,2023-10-12,2023-12-07,exit,39,99773.51908064297,99773.51908064299,3702.7027666307363,24.85060470115475,100.35003512681368,3577.502126802768,0.03585622878462586,False,2
1,2024-01-22,2024-01-23,2024-04-04,end_of_window,50,103351.02120744574,103351.02120744575,-12972.287132315405,42.80544926559013,106.64290909628312,-13121.735490677278,-0.12696280440557414,False,2
1,2024-10-07,2024-10-08,2024-10-25,exit,13,90229.2857167685,90229.2857167685,1779.2679480843565,7.156907674050249,93.33065923849514,1678.780381171811,0.01860571507172888,False,4
1,2024-11-05,2024-11-06,2024-11-12,exit,4,91908.06609794029,91908.06609794029,2905.2920518881847,2.2508960325714966,95.4911375055943,2807.550018350019,0.03054737345205589,False,4
1,2024-11-15,2024-11-18,2024-11-19,exit,1,94715.6161162903,94715.6161162903,962.03345093527,0.559948002469667,95.98900646594973,865.4844964668506,0.009137717009666313,False,4
-1,2024-12-11,2024-12-12,2024-12-23,exit,7,95581.10061275715,95581.10061275715,2984.987311883166,9.395298060578117,97.00267539969741,2878.5893384228903,0.030116720983213777,False,4
