direction,signal_date,entry_date,exit_date,exit_reason,holding_bars,entry_equity,entry_gross_notional,gross_pnl,borrow_cost,trading_cost,net_pnl,return_on_equity,is_open,fold
1,2019-08-14,2019-08-15,2019-09-10,exit,17,100000.0,100000.0,5953.788925054079,0.0,102.97689446252704,5850.812030591553,0.058508120305915526,False,15
1,2019-10-02,2019-10-03,2019-10-23,exit,14,105850.81203059155,105850.81203059155,3877.8700055629993,0.0,107.78974703337305,3770.080258529626,0.035616923349062725,False,15
1,2020-01-21,2020-01-22,2020-04-09,exit,55,109620.8922891212,109620.89228912118,-30460.57046500237,0.0,94.39060705662001,-30554.961072058988,-0.2787330082250322,False,16
1,2021-10-08,2021-10-11,2022-01-05,end_of_window,60,79065.9312170623,79065.9312170623,-4312.878833571939,61.48190521980198,84.29783721349477,-4458.658576005236,-0.056391653236395,False,19
1,2024-08-02,2024-08-05,2024-08-27,exit,16,74607.27264105712,74607.27264105712,2108.7071816066805,0.0,75.66162623186047,2033.04555537482,0.027249964827906266,False,25
1,2024-09-06,2024-09-09,2024-09-20,exit,9,76640.31819643194,76640.31819643194,2479.599507269597,0.0,77.88011795006673,2401.71938931953,0.03133754459583316,False,25
-1,2024-11-06,2024-11-07,2024-12-09,exit,21,79042.03758575147,79042.03758575149,-10.717033409332203,33.603612688448194,79.04739610245615,-123.36804220023654,-0.0015607902575436074,False,25
1,2024-12-19,2024-12-20,2024-12-31,end_of_window,6,78918.6695435512,78918.6695435512,1127.2590942911622,0.0,79.48229909069677,1047.7767952004654,0.013276665727648268,False,25
